_id,AnoReferencia,NomeMunicipio,NomeUnidadeEscolar,MatriculasTotal,MatriculaInicial,MatriculaAposCenso,Transferidos,Cancelados,Falecido,Abandono,Aprovados,Reprovados,Cursando,OutrasSituacoes
345,2026,Inocencia,EE PROF. JOÃO PEREIRA VALIM - EXTENSÃO SALA EM ANTONIO CAMARGO GARCIA,29,29,0,1,0,0,0,0,0,28,0
346,2026,Caarapo,EE PROF. JOAQUIM ALFREDO SOARES VIANNA,770,770,0,20,5,0,0,0,0,742,3
347,2026,Jatei,EE PROF. JOAQUIM ALFREDO SOARES VIANNA,179,179,0,13,0,0,0,0,0,166,0
348,2026,Caarapo,EE PROF. JOAQUIM ALFREDO SOARES VIANNA - EXTENSÃO ESTAB. PENAL MASCULINO DE REGIME FECHADO,23,23,0,0,6,0,0,0,0,17,0
349,2026,Ponta Pora,EE PROF. JOSÉ EDSON DOMINGOS DOS SANTOS,544,544,0,53,5,0,0,0,0,486,0
350,2026,Ponta Pora,EE PROF. JOSÉ EDSON DOMINGOS DOS SANTOS - EXTENSÃO CABECEIRA DO APA,170,170,0,13,0,0,0,0,0,157,0
351,2026,Itaquirai,EE PROF. JOSÉ JUAREZ RIBEIRO DE OLIVEIRA,415,415,0,4,3,0,0,0,0,382,26
352,2026,Dourados,EE PROF. JOSÉ PEREIRA LINS,820,820,0,18,1,0,0,0,0,800,1
353,2026,Bataguassu,EE PROF. LADISLAU DEÁK FILHO,219,219,0,5,0,0,0,0,0,214,0
354,2026,Bataguassu,EE PROF. LUIZ ALBERTO ABRAHAM,358,358,0,18,2,0,0,0,0,338,0
355,2026,Nova Andradina,EE PROF. LUIZ CARLOS SAMPAIO,295,295,0,6,8,0,0,0,0,280,1
356,2026,Campo Grande,EE PROF. SEVERINO DE QUEIROZ,316,316,0,15,11,0,0,0,0,284,6
357,2026,Campo Grande,EE PROF. SILVIO OLIVEIRA DOS SANTOS,1253,1253,0,38,19,0,0,0,0,1184,12
358,2026,Campo Grande,EE PROF. ULISSES SERRA,1240,1240,0,38,14,0,0,0,0,1187,1
359,2026,Campo Grande,EE PROFª. ADA TEIXEIRA DOS SANTOS PEREIRA,1283,1283,0,48,0,0,0,0,0,1226,9
360,2026,Campo Grande,EE PROFª. ALICE NUNES ZAMPIERE,476,476,0,11,14,0,0,0,0,441,10
361,2026,Jatei,EE PROFª. BERNADETE SANTOS LEITE,456,456,0,11,0,0,0,0,0,445,0
362,2026,Jatei,EE PROFª. BERNADETE SANTOS LEITE - EXTENSÃO ESTABELECIMENTO PENAL DE CUSTÓDIA E JATEI,16,16,0,0,8,0,0,0,0,8,0
363,2026,Jatei,EE PROFª. BERNADETE SANTOS LEITE - EXTENSÃO ESTABELECIMENTO PENAL LUIZ PEREIRA DA SILVA,23,23,0,1,12,0,0,0,0,8,2
364,2026,Jatei,EE PROFª. BERNARDETE SANTOS LEITE - EXTENSÃO GLEBA NOVA ESPERANÇA,29,29,0,0,0,0,0,0,0,29,0
365,2026,Campo Grande,EE PROFª. BRASILINA FERRAZ MANTERO,180,180,0,5,3,0,0,0,0,172,0
366,2026,Sidrolandia,EE PROFª. CATARINA DE ABREU,511,511,0,26,10,0,0,0,0,475,0
367,2026,Campo Grande,EE PROFª. CÉLIA MARIA NAGLIS,227,227,0,8,4,0,0,0,0,213,2
368,2026,Coxim,EE PROFª. CLARICE RONDON DOS SANTOS,297,297,0,25,0,0,0,0,0,272,0
369,2026,Campo Grande,EE PROFª. CLARINDA MENDES DE AQUINO,348,348,0,1,5,0,0,0,0,332,10
370,2026,Caarapo,EE PROFª. CLEUZA APARECIDA V. GALHARDO,1000,1000,0,56,7,0,0,0,0,936,1
371,2026,Pedro Gomes,EE PROFª. CLEUZA TEODORO,243,243,0,8,0,0,0,0,0,235,0
372,2026,Sao Gabriel do Oeste,EE PROFª. CREUZA APARECIDA DELLA COLETA,725,725,0,49,1,0,0,0,0,671,4
373,2026,Campo Grande,EE PROFª. DELMIRA RAMOS DOS SANTOS,284,284,0,13,2,0,0,0,0,269,0
374,2026,Aquidauana,EE PROFª. DÓRIS MENDES TRINDADE,774,774,0,21,31,0,0,0,0,714,8
375,2026,Aquidauana,EE PROFª. DÓRIS MENDES TRINDADE - EXTENSÃO ESTABELECIMENTO PENAL MASCULINO AQUIDAUANA,56,56,0,0,19,0,0,0,0,37,0
376,2026,Aquidauana,EE PROFª. DÓRIS MENDES TRINDADE - EXTENSÃO PANTANEIRA,28,28,0,1,3,0,0,0,0,24,0
377,2026,Campo Grande,EE PROFª. ÉLIA FRANÇA CARDOSO,470,470,0,21,3,0,0,0,0,436,10
378,2026,Dois Irmaos do Buriti,EE PROFª. ESTEFANA CENTURION GAMBARRA,454,454,0,12,6,0,0,0,0,436,0
379,2026,Dois Irmaos do Buriti,EE PROFª. ESTEFANA CENTURION GAMBARRA - EXTENSÃO ESTABELECIMENTO PENAL DE DOIS IRMÃOS DO BURITI,72,72,0,0,1,0,0,0,0,71,0
380,2026,Dois Irmaos do Buriti,EE PROFª. ESTEFANA CENTURION GAMBARRA - EXTENSÃO SALA MARCOS FREIRE ASSENTAMENTO MARCOS FREIRE,17,17,0,0,0,0,0,0,0,17,0
381,2026,Gloria de Dourados,EE PROFª. EUFROSINA PINTO,629,629,0,46,0,0,0,0,0,583,0
382,2026,Nova Andradina,EE PROFª. FÁTIMA GAIOTTO SAMPAIO,470,470,0,46,4,0,0,0,0,417,3
383,2026,Nova Andradina,EE PROFª. FÁTIMA GAIOTTO SAMPAIO - EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE NOVA ANDRADINA,45,45,0,12,2,0,0,0,0,31,0
384,2026,Campo Grande,EE PROFª. FAUSTA GARCIA BUENO,1062,1062,0,45,9,0,0,0,0,983,25
385,2026,Campo Grande,EE PROFª. FAUSTA GARCIA BUENO - EXTENSÃO BARÃO DO RIO BRANCO,57,57,0,3,0,0,0,0,0,54,0
386,2026,Campo Grande,EE PROFª. FLAVINA MARIA DA SILVA,455,455,0,19,11,0,0,0,0,424,1
387,2026,Dourados,EE PROFª. FLORIANA LOPES,891,891,0,38,13,0,0,0,0,835,5
388,2026,Ponta Pora,EE PROFª. GENI MARQUES MAGALHÃES,1290,1290,0,63,8,0,0,0,0,1218,1
389,2026,Mundo Novo,EE PROFª. IOLANDA ALLY,363,363,0,19,5,0,0,0,0,337,2
390,2026,Campo Grande,EE PROFª. IZAURA HIGA,463,463,0,26,10,0,0,0,0,419,8
391,2026,Campo Grande,EE PROFª. JOELINA DE ALMEIDA XAVIER,261,261,0,31,2,0,0,0,0,227,1
392,2026,Rio Brilhante,EE PROFª. LIGIA TEREZINHA MARTINS,287,287,0,28,0,0,0,0,0,258,1
393,2026,Ribas do Rio Pardo,EE PROFª. MARIA AUGUSTA COSTA RAMOS,682,682,0,0,25,0,0,0,0,657,0
394,2026,Campo Grande,EE PROFª. MARIA DE LOURDES TOLEDO AREIAS,1347,1347,0,19,17,0,0,0,0,1291,20
395,2026,Campo Grande,EE PROFª. MARIA RITA DE CÁSSIA PONTES TEIXEIRA,339,339,0,17,7,0,0,0,0,313,2
396,2026,Aquidauana,EE PROFª. MARLY RUSSO RODRIGUES,339,339,0,18,2,0,0,0,0,312,7
397,2026,Nova Andradina,EE PROFª. NAIR PALÁCIO DE SOUZA,366,366,0,17,0,0,0,0,0,349,0
398,2026,Campo Grande,EE PROFª. NEYDER SUELLY COSTA VIEIRA,313,313,0,12,22,0,0,0,0,274,5
399,2026,Alcinopolis,EE PROFª. ROMILDA COSTA CARNEIRO,413,413,0,9,4,0,0,0,0,400,0
400,2026,Itaquirai,EE PROFª. TERTULINA MARTINS DE OLIVEIRA,375,375,0,7,18,0,0,0,0,350,0
401,2026,Campo Grande,EE PROFª. THEREZA NORONHA DE CARVALHO,780,780,0,13,27,0,0,0,0,740,0
402,2026,Gloria de Dourados,EE PROFª. VÂNIA MEDEIROS LOPES,200,200,0,21,0,0,0,0,0,179,0
403,2026,Bela Vista,EE PROFª. VERA GUIMARÃES LOUREIRO,210,210,0,19,9,0,0,0,0,182,0
404,2026,Campo Grande,EE PROFª. ZÉLIA QUEVEDO CHAVES,1125,1125,0,42,11,0,0,0,0,1068,4
405,2026,Dourados,EE RAMONA DA SILVA PEDROSO,193,193,0,8,10,0,0,0,0,175,0
406,2026,Ivinhema,EE REYNALDO MASSI,1002,1002,0,19,3,0,0,0,0,972,8
407,2026,Ivinhema,EE REYNALDO MASSI - EXTENSÃO SALA BENEDITA FIGUEIRÓ DE OLIVEIRA,131,131,0,7,0,0,0,0,0,118,6
408,2026,Dourados,EE RITA ANGELINA BARBOSA SILVEIRA,477,477,0,38,1,0,0,0,0,438,0
409,2026,Anastacio,EE ROBERTO SCAFF,276,276,0,31,5,0,0,0,0,240,0
410,2026,Itapora,EE RODRIGUES ALVES,297,297,0,17,12,0,0,0,0,268,0
411,2026,Anastacio,EE ROMALINO ALVES DE ALBRES,530,530,0,17,9,0,0,0,0,500,4
412,2026,Corumba,EE ROTARY CLUB,451,451,0,26,4,0,0,0,0,420,1
413,2026,Campo Grande,EE RUI BARBOSA,640,640,0,31,33,0,0,0,0,557,19
414,2026,Cassilandia,EE RUI BARBOSA,186,186,0,8,4,0,0,0,0,174,0
415,2026,Cassilandia,EE RUI BARBOSA -EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CASSILÂNDIA,110,110,0,6,31,0,0,0,0,73,0
416,2026,Cassilandia,EE RUI BARBOSA -EXTENSÃO INDAIÁ DO SUL,42,42,0,1,1,0,0,0,0,40,0
417,2026,Guia Lopes da Laguna,EE SALOMÉ DE MELO ROCHA,336,336,0,16,0,0,0,0,0,320,0
418,2026,Paranhos,EE SANTIAGO BENITES,681,681,0,24,10,0,0,0,0,644,3
419,2026,Paranhos,EE SANTIAGO BENITES - EXTENSÃO ALDEIA PARAGUASSU,47,47,0,0,0,0,0,0,0,47,0
420,2026,Paranhos,EE SANTIAGO BENITES - EXTENSÃO ALDEIA PIRAJUÍ,91,91,0,0,0,0,0,0,0,91,0
421,2026,Costa Rica,EE SANTOS DUMONT,691,691,0,35,3,0,0,0,0,653,0
422,2026,Campo Grande,EE SÃO FRANCISCO,473,473,0,13,7,0,0,0,0,452,1
423,2026,Sao Gabriel do Oeste,EE SÃO GABRIEL,1284,1284,0,24,12,0,0,0,0,1246,2
424,2026,Sao Gabriel do Oeste,EE SÃO GABRIEL - EXTENSÃO SALA FUNPESG,188,188,0,8,3,0,0,0,0,177,0
425,2026,Campo Grande,EE SÃO JOSÉ,557,557,0,18,17,0,0,0,0,509,13
426,2026,Cassilandia,EE SÃO JOSÉ,509,509,0,23,0,0,0,0,0,486,0
427,2026,Vicentina,EE SÃO JOSÉ,199,199,0,8,0,0,0,0,0,191,0
428,2026,Deodapolis,EE SCILA MÉDICI,320,320,0,34,1,0,0,0,0,285,0
429,2026,Campo Grande,EE SEBASTIÃO SANTANA DE OLIVEIRA,308,308,0,11,1,0,0,0,0,295,1
430,2026,Coxim,EE SEMIRAMIS CARLOTA BENEVIDES DA ROCHA,242,242,0,19,0,0,0,0,0,222,1
431,2026,Angelica,EE SEN. FILINTO MÜLLER,290,290,0,6,5,0,0,0,0,279,0
432,2026,Fatima do Sul,EE SEN. FILINTO MÜLLER,799,799,0,22,19,1,0,0,0,757,0
433,2026,Ivinhema,EE SEN. FILINTO MULLER,551,551,0,12,0,0,0,0,0,533,6
434,2026,Itapora,EE SEN. SALDANHA DERZI,158,158,0,6,1,0,0,0,0,151,0
435,2026,Sidrolandia,EE SIDRÔNIO ANTUNES DE ANDRADE,1104,1104,0,16,21,0,0,0,0,1061,6
436,2026,Eldorado,EE SILO VARGAS BATISTA,62,62,0,1,0,0,0,0,0,61,0
437,2026,Coxim,EE SILVIO FERREIRA,309,309,0,11,0,0,0,0,0,296,2
438,2026,Caarapo,EE TEN. AVIADOR ANTÔNIO JOÃO,282,282,0,16,2,0,0,0,0,264,0
439,2026,Campo Grande,EE TEOTÔNIO VILELA,1877,1877,0,89,35,0,0,0,0,1749,4
440,2026,Rio Verde de Mato Grosso,EE THOMAZ BARBOSA RANGEL,1524,1524,0,57,10,0,0,0,0,1453,4
441,2026,Nioaque,EE UIRAPURU,118,118,0,3,0,0,0,0,0,115,0
442,2026,Paraiso das Águas,EE VER. KENDI NAKAI,342,342,0,45,1,0,0,0,0,296,0
443,2026,Dourados,EE VEREADOR MOACIR DJALMA BARROS,1527,1527,0,34,11,0,0,0,0,1468,14
444,2026,Rio Verde de Mato Grosso,EE VERGELINO MATEUS DE OLIVEIRA,248,248,0,15,2,0,0,0,0,226,5
445,2026,Amambai,EE VESPASIANO MARTINS,548,548,0,36,5,0,0,0,0,506,1
446,2026,Campo Grande,EE VESPASIANO MARTINS,212,212,0,9,7,0,0,0,0,186,10
447,2026,Sidrolandia,EE VESPASIANO MARTINS,169,169,0,13,0,0,0,0,0,156,0
448,2026,Sidrolandia,EE VESPASIANO MARTINS - EXTENSÃO LAGOINHA,42,42,0,1,0,0,0,0,0,41,0
449,2026,Fatima do Sul,EE VICENTE PALLOTTI,616,616,0,17,0,0,0,0,0,599,0
450,2026,Fatima do Sul,EE VILA BRASIL,301,301,0,24,6,0,0,0,0,261,10
451,2026,Dourados,EE VILMAR VIEIRA MATOS,1617,1617,0,26,39,0,0,0,0,1539,13
452,2026,Navirai,EE VINÍCIUS DE MORAES,385,385,0,20,26,0,0,0,0,338,1
453,2026,Navirai,EE VINÍCIUS DE MORAES -EXTENSÃO PENITENCIÁRIA DE SEGURANÇA MÁXIMA DE NAVIRAÍ,134,134,0,18,5,0,0,0,0,111,0
454,2026,Coxim,EE VIRIATO BANDEIRA,216,216,0,17,1,0,0,0,0,198,0
455,2026,Campo Grande,EE WALDEMIR BARROS DA SILVA,358,358,0,16,9,0,0,0,0,332,1
456,2026,Gloria de Dourados,EE WEIMAR TORRES,114,114,0,16,0,0,0,0,0,98,0
457,2026,Paranaiba,EE WLADISLAU GARCIA GOMES,290,290,0,14,5,0,0,0,0,271,0
458,2026,Jaraguari,EE ZUMBI DOS PALMARES,73,73,0,1,0,0,0,0,0,71,1
459,2026,Angelica,EE. DR. JOSÉ MANOEL FONTANILLAS FRAGELLI,735,735,0,20,6,0,0,0,0,709,0
460,2026,Campo Grande,ESCOLA ESTADUAL VEREADOR CRISTÓVÃO SILVEIRA,420,420,0,3,7,0,0,0,0,410,0
