_id,AnoReferencia,NomeMunicipio,NomeUnidadeEscolar,MatriculasTotal,MatriculaInicial,MatriculaAposCenso,Transferidos,Cancelados,Falecido,Abandono,Aprovados,Reprovados,Cursando,OutrasSituacoes
17,2024,Campo Grande,CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL HÉRCULES MAYMONE,1815,1733,82,238,35,0,0,24,4,1512,2
18,2024,Sao Gabriel do Oeste,CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL MARCIO ELIAS NERY-EXT.EST.PENAL.FEM.DE SÃO GABRIEL DO OESTE,20,0,20,0,0,0,0,0,0,20,0
19,2024,Campo Grande,CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL PE.JOÃO GREINER,705,632,73,81,45,0,0,46,13,515,5
20,2024,Campo Grande,CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL PROFª MARIA DE LOURDES WIDAL ROMA,966,928,38,70,19,0,0,67,0,775,35
21,2024,Dourados,CENTRO ESTADUAL DE EDUCAÇÃO PROFISSIONAL PROFESSORA EVANILDE COSTA DA SILVA,242,211,31,0,8,0,0,74,24,136,0
22,2024,Campo Grande,CENTRO ESTADUAL DE FORMAÇÃO DE PROFESSORES INDÍGENAS DE MATO GROSSO DO SUL -EXTENSÃO ELISEU LILI,31,30,1,0,1,0,0,0,0,30,0
23,2024,Aquidauana,CENTRO PROFIS.AQUIDAUANA GERALDO AFONSO GARCIA FERREIRA - EXTENSÃO SALA ADA MOREIRA DE BARROS,57,57,0,5,6,0,0,0,0,45,1
24,2024,Dois Irmaos do Buriti,EE 'PROFESSORA ESTEFANA CENTURION GAMBARRA',619,593,26,53,17,0,0,17,2,527,3
25,2024,Dois Irmaos do Buriti,EE 'PROFESSORA ESTEFANA CENTURION GAMBARRA'- EXTENSÃO SALA MARCOS  FREIRE ASSENTAMENTO MARCOS FREIRE,32,31,1,1,1,0,0,0,0,30,0
26,2024,Dois Irmaos do Buriti,EE 'PROFESSORA ESTEFANA CENTURION GAMBARRA'-EXTENSÃO ESTABELECIMENTO PENAL DE DOIS IRMÃOS DO BURITI,149,86,63,3,38,0,0,38,2,68,0
27,2024,Campo Grande,EE 11 DE OUTUBRO,1058,1010,48,147,26,0,0,0,0,884,1
28,2024,Deodapolis,EE 13 DE MAIO,906,816,90,71,6,0,0,66,46,715,2
29,2024,Eldorado,EE 13 DE MAIO,212,205,7,28,3,0,0,0,0,181,0
30,2024,Sete Quedas,EE 13 DE MAIO,691,681,10,102,15,0,0,0,0,574,0
31,2024,Ladario,EE 2 DE SETEMBRO,375,369,6,42,3,0,0,0,0,328,2
32,2024,Campo Grande,EE 26 DE AGOSTO,248,232,16,63,7,0,0,0,0,178,0
33,2024,Juti,EE 31 DE MARÇO,779,764,15,65,11,0,0,0,0,703,0
34,2024,Sete Quedas,EE 4 DE ABRIL,175,173,2,31,1,0,0,0,0,143,0
35,2024,Iguatemi,EE 8 DE MAIO,938,924,14,97,5,0,0,0,0,836,0
36,2024,Iguatemi,EE 8 DE MAIO - EXTENSÃO ASSENTAMENTO NOSSA SENHORA AUXILIADORA,30,29,1,2,1,0,0,0,0,27,0
37,2024,Iguatemi,EE 8 DE MAIO - EXTENSÃO PYELITO KUÊ,19,19,0,4,0,0,0,0,0,15,0
38,2024,Dourados,EE ABIGAIL BORRALHO,274,264,10,29,5,0,0,0,0,237,3
39,2024,Ponta Pora,EE ADÊ MARQUES,442,438,4,59,12,0,0,0,0,351,20
40,2024,Brasilandia,EE ADILSON ALVES DA SILVA,758,748,10,45,4,0,0,1,0,708,0
41,2024,Campo Grande,EE ADVENTOR DIVINO DE ALMEIDA,968,946,22,83,30,0,0,0,0,853,2
42,2024,Tres Lagoas,EE AFONSO FRANCISCO XAVIER TRANNIN,344,322,22,59,8,0,0,0,0,277,0
43,2024,Tres Lagoas,EE AFONSO PENA,1243,1174,69,209,51,0,0,0,0,983,0
44,2024,Laguna Carapa,EE ÁLVARO MARTINS DOS SANTOS,357,340,17,19,6,1,0,0,0,331,0
45,2024,Laguna Carapa,EE ÁLVARO MARTINS DOS SANTOS - EXTENSÃO ALDEIA RANCHO DO JACARÉ,37,37,0,0,0,0,0,0,0,37,0
46,2024,Guia Lopes da Laguna,EE ALZIRO LOPES,803,747,56,111,9,0,0,0,0,682,1
47,2024,Campo Grande,EE AMANDO DE OLIVEIRA,406,392,14,79,11,0,0,0,0,316,0
48,2024,Campo Grande,EE AMÉLIO DE CARVALHO BAÍS,302,298,4,45,6,1,0,1,0,249,0
49,2024,Selviria,EE ANA MARIA DE SOUZA,559,550,9,54,1,0,0,0,0,504,0
50,2024,Selviria,EE ANA MARIA DE SOUZA-EXTENSÃO ASSENTAMENTO SÃO JOAQUIM,55,54,1,4,1,0,0,0,0,50,0
51,2024,Ivinhema,EE ANGELINA JAIME TEBET,664,602,62,83,7,0,0,44,20,507,3
52,2024,Ivinhema,EE ANGELINA JAIME TEBET - EXTENSÃO ESTAB. PENAL MASCULINO DE REGIME FECHADO,25,16,9,2,5,0,0,9,0,9,0
53,2024,Dourados,EE ANTÔNIA DA SILVEIRA CAPILÉ,399,385,14,49,14,0,0,0,0,336,0
54,2024,Nova Alvorada do Sul,EE ANTÔNIO COELHO,462,456,6,43,22,0,0,0,0,397,0
55,2024,Campo Grande,EE ANTÔNIO DELFINO PEREIRA E C. CULT. ED. TIA EVA,149,143,6,18,4,0,0,0,0,127,0
56,2024,Navirai,EE ANTÔNIO FERNANDES,334,324,10,62,4,0,0,0,0,268,0
57,2024,Itapora,EE ANTÔNIO JOÃO RIBEIRO,863,844,19,74,5,0,0,0,0,784,0
58,2024,Terenos,EE ANTÔNIO NOGUEIRA DA FONSECA,409,395,14,51,7,0,0,0,0,348,3
59,2024,Terenos,EE ANTÔNIO NOGUEIRA DA FONSECA - EXTENSÃO JAMIC,110,107,3,7,15,0,0,0,0,88,0
60,2024,Terenos,EE ANTÔNIO VALADARES,811,785,26,103,13,0,0,0,0,694,1
61,2024,Terenos,EE ANTÔNIO VALADARES - EXTENSÃO PATAGONIA,139,137,2,8,10,2,0,0,0,118,1
62,2024,Dourados,EE ANTÔNIO VICENTE AZAMBUJA,280,273,7,23,4,0,0,0,0,252,1
63,2024,Paranaiba,EE ARACILDA CÍCERO CORRÊA DA COSTA,262,256,6,43,36,0,0,0,0,183,0
64,2024,Paranaiba,EE ARACILDA CÍCERO CORRÊA DA COSTA -EXTENSÃO JOAÕ CHAVES DOS SANTOS,57,56,1,5,10,0,0,0,0,41,1
65,2024,Campo Grande,EE ARACY EUDOCIAK,475,461,14,61,8,0,0,0,0,405,1
66,2024,Antonio Joao,EE ARAL MOREIRA,513,506,7,84,10,0,0,0,0,419,0
67,2024,Caarapo,EE ARCÊNIO ROJAS,209,195,14,41,6,0,0,0,0,162,0
68,2024,Campo Grande,EE ARLINDO DE ANDRADE GOMES,1113,1016,97,132,62,0,0,0,0,898,21
69,2024,Campo Grande,EE ARLINDO DE SAMPAIO JORGE,618,545,73,152,18,0,0,41,32,371,4
70,2024,Chapadao do Sul,EE AUGUSTO KRUG NETTO,254,251,3,59,1,0,0,0,0,193,1
71,2024,Nova Andradina,EE AUSTRILIO CAPILÉ CASTRO,444,434,10,52,48,0,0,0,0,339,5
72,2024,Douradina,EE BARÃO DO RIO BRANCO,492,483,9,22,8,0,0,0,0,462,0
73,2024,Douradina,EE BARÃO DO RIO BRANCO -EXT.ALDEIA PANAMBI LAGOA RICA,40,40,0,2,0,0,0,0,0,37,1
74,2024,Sao Gabriel do Oeste,EE BERNARDINO FERREIRA DA CUNHA,787,776,11,129,8,0,0,0,0,648,2
75,2024,Sao Gabriel do Oeste,EE BERNARDINO FERREIRA DA CUNHA -EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE SÃO GABRIEL DO OESTE,44,33,11,15,3,0,0,14,1,11,0
76,2024,Campo Grande,EE BLANCHE DOS SANTOS PEREIRA,1800,1710,90,194,31,0,0,40,35,1477,23
77,2024,Tres Lagoas,EE BOM JESUS,471,448,23,108,14,0,0,0,0,349,0
78,2024,Bonito,EE BONIFÁCIO CAMARGO GOMES,986,964,22,114,8,0,0,0,0,861,3
79,2024,Bonito,EE BONIFÁCIO CAMARGO GOMES  - EXTENSÃO DISTRITO ÁGUAS DE MIRANDA,47,47,0,7,1,0,0,0,0,39,0
80,2024,Batayporã,EE BRAZ SINIGAGLIA,583,572,11,52,2,0,0,0,0,529,0
81,2024,Miranda,EE CAETANO PINTO,926,862,64,78,22,0,0,48,16,761,1
82,2024,Maracaju,EE CAMBARAI,892,873,19,95,10,0,0,0,0,787,0
83,2024,Camapua,EE CAMILO BONFIM,221,219,2,43,4,0,0,0,0,174,0
84,2024,Aquidauana,EE CÂNDIDO MARIANO,432,410,22,75,5,0,0,0,0,351,1
85,2024,Corumba,EE CARLOS DE CASTRO BRASIL,444,437,7,73,7,0,0,0,0,363,1
86,2024,Anastacio,EE CARLOS DRUMMOND DE ANDRADE,196,189,7,41,5,0,0,0,0,150,0
87,2024,Miranda,EE CARMELITA CANALE REBUÁ,404,395,9,68,6,0,0,0,0,330,0
88,2024,Bela Vista,EE CASTELO BRANCO,823,808,15,105,0,0,0,0,0,718,0
89,2024,Mundo Novo,EE CASTELO BRANCO,1162,1093,69,83,28,1,0,19,20,1010,1
90,2024,Dourados,EE CASTRO ALVES,923,908,15,60,14,0,0,0,0,837,12
91,2024,Amambai,EE CEL. FELIPE DE BRUM,704,678,26,105,9,0,0,0,0,589,1
92,2024,Aquidauana,EE CEL. JOSÉ ALVES RIBEIRO,1133,1012,121,115,36,1,0,43,34,898,6
93,2024,Jardim,EE CEL. JUVÊNCIO,511,502,9,85,7,1,0,0,0,416,2
94,2024,Jardim,EE CEL. PEDRO JOSÉ RUFINO,1214,1193,21,146,22,0,0,0,0,1043,3
95,2024,Coronel Sapucaia,EE CEL. SAPUCAIA,555,552,3,48,0,0,0,0,0,507,0
96,2024,Coronel Sapucaia,EE CEL. SAPUCAIA - EXTENSÃO SALA ÑANDE REKO ARANDU - ALDEIA TAQUAPERY,97,97,0,1,0,0,0,0,0,96,0
97,2024,Água Clara,EE CHICO MENDES,202,195,7,36,2,0,0,0,0,164,0
98,2024,Maracaju,EE CÍVICO MILITAR CORONEL LIMA DE FIGUEIREDO,475,455,20,55,16,0,0,0,0,404,0
99,2024,Anastacio,EE CÍVICO-MILITAR MARIA CORRÊA DIAS,412,403,9,90,21,0,0,0,0,293,8
100,2024,Sonora,EE COMANDANTE MAURÍCIO COUTINHO DUTRA,991,911,80,68,5,2,0,0,0,916,0
101,2024,Campo Grande,EE CORAÇÃO DE MARIA,497,479,18,45,4,1,0,0,0,430,17
102,2024,Ponta Pora,EE CORONEL RAMIRO NORONHA,1048,1030,18,154,9,0,0,0,0,881,4
103,2024,Brasilandia,EE DEBRASA,65,65,0,14,1,0,0,0,0,50,0
104,2024,Brasilandia,EE DEBRASA - EXTENSÃO INDÍGENA OFAIÉ,8,8,0,2,0,0,0,0,0,6,0
105,2024,Brasilandia,EE DEBRASA - EXTENSÃO PROJETO AGROVILA ASSENTAMENTO MUTUM,14,14,0,1,0,0,0,0,0,13,0
106,2024,Brasilandia,EE DEBRASA - EXTENSÃO SALA MUTUM,21,21,0,5,0,0,0,0,0,16,0
107,2024,Nova Alvorada do Sul,EE DELFINA NOGUEIRA DE SOUZA,1175,1155,20,73,38,0,0,0,0,1056,8
108,2024,Nova Alvorada do Sul,EE DELFINA NOGUEIRA DE SOUZA - EXTENSÃO SALA COMENDADOR LUIZ MENEGHEL ASSENTAMENTO PANA,86,82,4,6,3,0,0,0,0,77,0
109,2024,Anastacio,EE DEP. CARLOS SOUZA MEDEIROS,560,545,15,86,3,0,0,0,0,469,2
110,2024,Ponta Pora,EE DEP. FERNANDO C. CAPIBERIBE SALDANHA,1511,1437,74,118,27,0,0,44,28,1290,4
111,2024,Ponta Pora,EE DEP. FERNANDO C. CAPIBERIBE SALDANHA -EXTENSÃO EPM JARDIM IVONE,429,428,1,29,7,0,0,0,0,392,1
112,2024,Campo Grande,EE DOLOR FERREIRA DE ANDRADE,1554,1518,36,131,31,1,0,0,0,1384,7
113,2024,Amambai,EE DOM AQUINO CORRÊA,845,823,22,74,6,0,0,0,0,764,1
114,2024,Tres Lagoas,EE DOM AQUINO CORRÊA,2194,2134,60,168,139,0,0,1,0,1882,4
115,2024,Tres Lagoas,EE DOM AQUINO CORRÊA - EXTENSÃO COLÔNIA PENAL INDUSTRIAL PARACELSO DE LIMA VIEIRA JESUS DE TRÊS LAGOAS,80,65,15,1,4,0,0,7,23,45,0
116,2024,Tres Lagoas,EE DOM AQUINO CORRÊA - EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE TRÊS LAGOAS,38,30,8,0,0,0,0,7,10,21,0
117,2024,Tres Lagoas,EE DOM AQUINO CORRÊA - EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE TRÊS LAGOAS,78,55,23,2,1,0,0,20,22,33,0
118,2024,Tres Lagoas,EE DOM AQUINO CORRÊA - EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI AURORA GONÇALVES COIMBRA,22,21,1,9,3,0,0,0,0,10,0
119,2024,Amambai,EE DOM AQUINO CORRÊA -EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE AMAMBAI,122,82,40,27,9,0,0,29,17,40,0
120,2024,Corumba,EE DOM BOSCO,1893,1821,72,152,49,1,0,36,21,1634,0
121,2024,Campo Grande,EE DONA CONSUELO MULLER,451,431,20,68,22,0,0,0,0,351,10
122,2024,Miranda,EE DONA ROSA PEDROSSIAN,280,273,7,55,19,0,0,0,0,205,1
123,2024,Novo Horizonte do Sul,EE DORCELINA DE OLIVEIRA FOLADOR,247,244,3,10,10,0,0,0,0,227,0
124,2024,Sao Gabriel do Oeste,EE DORCELINA FOLADOR,140,128,12,25,1,0,0,0,0,114,0
125,2024,Figueirao,EE DR. ARNALDO ESTEVÃO DE FIGUEIREDO,324,319,5,41,0,0,0,0,0,283,0
126,2024,Campo Grande,EE DR. ARTHUR DE VASCONCELLOS DIAS,479,468,11,67,26,1,0,0,0,379,6
127,2024,Paranaiba,EE DR. ERMÍRIO LEAL GARCIA,190,180,10,20,8,0,0,0,0,161,1
128,2024,Amambai,EE DR. FERNANDO CORRÊA DA COSTA,618,608,10,88,1,0,0,0,0,527,2
129,2024,Aral Moreira,EE DR. FERNANDO CORRÊA DA COSTA,963,941,22,137,6,0,0,0,0,820,0
130,2024,Corumba,EE DR. GABRIEL VANDONI DE BARROS,275,266,9,59,9,0,0,0,0,207,0
131,2024,Corumba,EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO ESTAB. PENAL FEMININO CARLOS ALBERTO  JONAS GIORDANO,127,72,55,3,41,0,0,30,0,47,6
132,2024,Corumba,EE DR. GABRIEL VANDONI DE BARROS- EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE CORUMBÁ,227,135,92,0,86,0,0,54,2,80,5
133,2024,Corumba,EE DR. GABRIEL VANDONI DE BARROS -EXTENSÃO UNIDADE EDUCACIONAL DE INTERNAÇÃO -UNEI PANTANAL,15,13,2,5,0,0,0,0,0,10,0
134,2024,Corumba,EE DR. JOÃO LEITE DE BARROS,686,511,175,72,7,0,0,74,52,479,2
135,2024,Corumba,EE DR. JOÃO LEITE DE BARROS - EXTENSÃO EM LUIZ DE ALBUQUERQUE MELO P. CACERES,92,89,3,8,1,0,0,0,0,83,0
136,2024,Corumba,EE DR. JOÃO LEITE DE BARROS - EXTENSÃO SALA PAIOLZINHO ASSENTAMENTO PAIOLZINHO,67,65,2,7,0,0,0,0,0,60,0
137,2024,Ribas do Rio Pardo,EE DR. JOÃO PONCE DE ARRUDA,1334,1237,97,84,95,1,0,30,25,1071,28
138,2024,Ribas do Rio Pardo,EE DR. JOÃO PONCE DE ARRUDA -EXTENSÃO USINA DO MIMOSO,32,32,0,4,4,0,0,0,0,23,1
139,2024,Bela Vista,EE DR. JOAQUIM MURTINHO,774,769,5,101,9,0,0,0,0,663,1
140,2024,Bela Vista,EE DR. JOAQUIM MURTINHO - EXTENSÃO SALA INDÍGENA PIRAKUÁ,30,30,0,3,0,0,0,0,0,27,0
141,2024,Taquarussu,EE DR. MARTINHO MARQUES,349,339,10,31,1,0,0,0,0,317,0
142,2024,Ponta Pora,EE DR. MIGUEL MARCONDES ARMANDO,1402,1373,29,171,30,0,0,0,0,1200,1
143,2024,Ponta Pora,EE DR. MIGUEL MARCONDES ARMANDO -EXTENSÃO EPM JOÃO CARLOS PINHEIRO MARQUES,345,337,8,34,4,0,0,0,0,307,0
144,2024,Ponta Pora,EE DR. MIGUEL MARCONDES ARMANDO-EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE PONTA PORÃ,75,38,37,13,19,0,0,7,15,21,0
145,2024,Ponta Pora,EE DR. MIGUEL MARCONDES ARMANDO-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO RICARDO BRANDÃO,110,64,46,29,18,0,0,18,14,31,0
146,2024,Caracol,EE DR. RUBENS DE CASTRO PINTO,321,313,8,29,3,0,0,0,0,289,0
147,2024,Caracol,EE DR. RUBENS DE CASTRO PINTO - EXTENSÃO  SALA ALTO CARACOL,49,49,0,7,2,0,0,0,0,40,0
148,2024,Itapora,EE EDSON BEZERRA,497,484,13,52,10,0,0,0,0,435,0
149,2024,Ribas do Rio Pardo,EE EDUARDO BATISTA AMORIM,594,571,23,67,16,0,0,0,0,502,9
150,2024,Terenos,EE EDUARDO PEREZ,510,494,16,79,6,0,0,0,0,425,0
151,2024,Tres Lagoas,EE EDWARDS CORRÊA E SOUZA,1178,1120,58,119,20,0,0,16,16,1007,0
152,2024,Eldorado,EE ELDORADO,636,621,15,44,2,0,0,0,0,590,0
153,2024,Eldorado,EE ELDORADO - EXTENSÃO ALDEIA CERRITO,40,40,0,4,0,0,0,0,0,36,0
154,2024,Campo Grande,EE ELVIRA MATHIAS DE OLIVEIRA,616,594,22,106,40,0,0,0,0,470,0
155,2024,Vicentina,EE EMANNUEL PINHEIRO,379,262,117,15,6,1,0,0,0,353,4
156,2024,Coronel Sapucaia,EE ENEIL VARGAS,1113,1036,77,63,11,0,0,49,18,972,0
157,2024,Aparecida do Taboado,EE ERNESTO RODRIGUES,1643,1548,95,101,66,0,0,55,56,1354,11
158,2024,Bandeirantes,EE ERNESTO SOLON BORGES,720,704,16,96,3,0,0,0,0,621,0
159,2024,Bela Vista,EE ESTER SILVA,462,454,8,56,3,0,0,1,0,400,2
160,2024,Rio Brilhante,EE ETALÍVIO PEREIRA MARTINS,1026,995,31,112,14,0,0,0,0,893,7
161,2024,Rio Brilhante,EE ETALÍVIO PEREIRA MARTINS-EXTENSÃO ESTABELECIMENTO PENAL FEMININO DE RIO BRILHANTE,113,58,55,9,19,0,0,30,8,47,0
162,2024,Rio Brilhante,EE ETALÍVIO PEREIRA MARTINS-EXTENSÃO ESTABELECIMENTO PENAL MASCULINO DE RIO BRILHANTE,140,75,65,15,15,0,0,49,1,60,0
163,2024,Aral Moreira,EE EUFRÁZIA FAGUNDES MARQUES,289,287,2,28,0,0,0,0,0,261,0
164,2024,Navirai,EE EURICO GASPAR DUTRA,903,881,22,104,28,0,0,0,0,768,3
165,2024,Aquidauana,EE FELIPE ORRO,276,259,17,49,18,0,0,0,0,205,4
166,2024,Tres Lagoas,EE FERNANDO CORRÊA,1350,1331,19,67,18,0,0,3,0,1262,0
167,2024,Rio Brilhante,EE FERNANDO CORRÊA DA COSTA,1475,1407,68,137,15,0,0,18,5,1298,2
168,2024,Dourados,EE FLORIANO VIEGAS MACHADO,1339,1322,17,68,28,0,0,0,0,1242,1
169,2024,Pedro Gomes,EE FRANCISCO RIBEIRO SOARES,593,579,14,91,3,0,0,0,0,499,0
170,2024,Caarapo,EE FREI JOÃO DAMASCENO,227,220,7,35,3,0,0,0,0,189,0
171,2024,Aparecida do Taboado,EE FREI VITAL DE GARIBALDI,371,351,20,76,4,0,0,0,0,291,0
172,2024,Campo Grande,EE GAL. MALAN,643,625,18,81,14,0,0,0,0,548,0
173,2024,Aparecida do Taboado,EE GEORGINA DE OLIVEIRA ROCHA,836,818,18,49,17,0,0,0,0,766,4
174,2024,Sete Quedas,EE GUIMARÃES ROSA,196,190,6,39,3,0,0,0,0,154,0
175,2024,Cassilandia,EE HERMELINA BARBOSA LEAL,386,368,18,84,5,0,0,0,0,295,2
176,2024,Dois Irmaos do Buriti,EE INDÍGENA CACIQUE NDETI REGINALDO,53,53,0,5,6,0,0,0,0,42,0
177,2024,Miranda,EE INDÍGENA CACIQUE TIMÓTEO,299,266,33,5,10,0,0,52,11,217,4
178,2024,Miranda,EE INDÍGENA CACIQUE VICENTE DE ALMEIDA,93,90,3,8,5,0,0,0,0,77,3
179,2024,Nioaque,EE INDÍGENA DE EM ANGELINA VICENTE,80,79,1,6,2,0,0,0,0,72,0
180,2024,Aquidauana,EE INDÍGENA DE EM PASCOAL LEITE DIAS,83,83,0,5,3,0,0,0,0,75,0
181,2024,Aquidauana,EE INDÍGENA DE EM PASTOR REGINALDO MIGUEL - HOYENÓ O,203,203,0,5,10,0,0,0,0,183,5
182,2024,Aquidauana,EE INDÍGENA DE EM PROF. DOMINGOS V. MARCOS - MIHIN,81,80,1,2,0,1,0,0,0,77,1
183,2024,Caarapo,EE INDÍGENA DE EM YVY POTY,303,303,0,8,3,0,0,27,12,253,0
184,2024,Anastacio,EE INDÍGENA GUILHERMINA DA SILVA,627,540,87,86,15,0,0,67,11,444,4
185,2024,Dourados,EE INDÍGENA INTERCULTURAL GUATEKA - MARÇAL DE SOUZA,962,799,163,20,8,0,0,145,60,729,0
186,2024,Dourados,EE INDÍGENA INTERCULTURAL GUATEKA MARÇAL DE SOUZA -EXTENSÃO ARAPORÃ- ALDEIA BORORO,368,209,159,0,0,0,0,157,52,159,0
187,2024,Tacuru,EE INDÍGENA JASY RENDY,106,105,1,4,1,0,0,0,0,100,1
188,2024,Tacuru,EE INDÍGENA JASY RENDY -EXTENSÃO ALDEIA JAGUAPIRÉ,43,43,0,3,1,0,0,0,0,39,0
189,2024,Corumba,EE INDÍGENA JOÃO Q. DE CARVALHO - TOGHOPANAÃ,34,34,0,2,0,0,0,0,0,32,0
190,2024,Amambai,EE INDÍGENA MBO EROY GUARANI KAIOWÁ,457,411,46,9,2,0,0,40,11,395,0
191,2024,Amambai,EE INDÍGENA MBO´EROY GUARANI KAIOWÁ - EXTENSÃO BRILHO DO SOL,86,84,2,2,0,0,0,0,0,84,0
192,2024,Amambai,EE INDÍGENA MBO´EROY GUARANI KAIOWÁ - EXTENSÃO SALA COROA SAGRADA,21,21,0,0,2,0,0,0,0,19,0
193,2024,Dois Irmaos do Buriti,EE INDÍGENA NATIVIDADE ALCANTARA MARQUES,395,239,156,3,14,0,0,156,0,222,0
194,2024,Miranda,EE INDIGENA PROF. ATANASIO ALVES,117,115,2,5,6,0,0,0,0,106,0
195,2024,Nova Andradina,EE IRMAN RIBEIRO DE ALMEIDA SILVA,764,678,86,56,21,0,0,50,0,597,40
196,2024,Batayporã,EE JAN ANTONIN BATA,398,393,5,16,17,0,0,0,0,365,0
197,2024,Japora,EE JAPORÃ,395,382,13,19,11,0,0,0,0,362,3
198,2024,Japora,EE JAPORÃ - EXTENSÃO POVOADO JACAREI,227,223,4,16,1,2,0,0,0,207,1
199,2024,Deodapolis,EE JOÃO BAPTISTA PEREIRA,125,124,1,8,0,0,0,0,0,117,0
200,2024,Ponta Pora,EE JOÃO BREMBATTI CALVOSO,575,561,14,103,6,0,0,0,0,463,3
201,2024,Campo Grande,EE JOÃO CARLOS FLORES,483,466,17,67,7,0,0,0,0,406,3
202,2024,Tres Lagoas,EE JOÃO DANTAS FILGUEIRAS,1074,1032,42,158,29,1,0,0,0,885,1
203,2024,Bodoquena,EE JOÃO PEDRO PEDROSSIAN,177,170,7,40,10,0,0,0,0,127,0
204,2024,Inocencia,EE JOÃO PONCE DE ARRUDA,105,103,2,33,2,0,0,0,0,70,0
205,2024,Tres Lagoas,EE JOÃO PONCE DE ARRUDA,775,755,20,105,19,0,0,0,0,641,10
206,2024,Aral Moreira,EE JOÃO VITORINO MARQUES,270,266,4,59,3,0,0,0,0,208,0
207,2024,Ivinhema,EE JOAQUIM GONÇALVES LEDO,196,192,4,21,0,0,0,0,0,175,0
208,2024,Camapua,EE JOAQUIM MALAQUIAS DA SILVA,304,290,14,46,13,0,0,0,0,244,1
209,2024,Bodoquena,EE JOAQUIM MÁRIO BONFIM,530,518,12,43,8,1,0,0,0,478,0
